S,K,sigma,T,r,price,vega,theta,rho
100.0,100.0,0.2526315789473684,1.1333333333333335,0.1,16.360766481769893,36.39085077111489,-9.528371574621808,62.02082073132312
100.0,100.0,0.2526315789473684,1.35,0.0,11.668302903346778,45.85635833212189,-4.29065341119269,59.62389554024092
100.0,100.0,0.2526315789473684,1.35,0.02,12.89314475447199,45.0504691126762,-5.146085488506581,62.831491867818336
100.0,100.0,0.2526315789473684,1.35,0.04,14.180297544630257,43.885852029490465,-6.057373387861183,65.84945069455561
100.0,100.0,0.2526315789473684,1.35,0.06,15.525648731240743,42.391151403980786,-7.017376606349508,68.64644437132549
100.0,100.0,0.2526315789473684,1.35,0.08,16.92450066005469,40.6023670205125,-8.018038629597854,71.19540131575988
100.0,100.0,0.2526315789473684,1.35,0.1,18.371661849654345,38.561414307010594,-9.05061103143828,73.47409401029816
100.0,100.0,0.2526315789473684,1.5666666666666667,0.0,12.562603617666333,49.31400648254782,-3.976045315502175,68.49262716616137
100.0,100.0,0.2526315789473684,1.5666666666666667,0.02,13.971381864868533,48.30968452443852,-4.818614109511306,72.34430824859857
100.0,100.0,0.2526315789473684,1.5666666666666667,0.04,15.45458177759037,46.863404500532766,-5.717023584161277,75.92705862358166
100.0,100.0,0.2526315789473684,1.5666666666666667,0.06,17.006381360058967,45.01623722975071,-6.662628825855917,79.19761581717202
100.0,100.0,0.2526315789473684,1.5666666666666667,0.08,18.62016156393586,42.81936935574305,-7.645748441767829,82.11970975625377
100.0,100.0,0.2526315789473684,1.5666666666666667,0.1,20.288655454808328,40.33174970947385,-8.655977194091033,84.66494132002065
100.0,100.0,0.2526315789473684,1.7833333333333334,0.0,13.395479955744932,52.522762238841075,-3.720254678993169,77.22236370612744
100.0,100.0,0.2526315789473684,1.7833333333333334,0.02,14.985484573243042,51.30688284856025,-4.550648798665902,81.72271392522387
100.0,100.0,0.2526315789473684,1.7833333333333334,0.04,16.66196134640213,49.562097953813634,-5.43636289969293,85.85929100277554
100.0,100.0,0.2526315789473684,1.7833333333333334,0.06,18.41704954726103,47.34451953291614,-6.367219093853624,89.57522814421777
100.0,100.0,0.2526315789473684,1.7833333333333334,0.08,20.24185600069235,44.72349402319288,-7.33190751663297,92.82439519709492
100.0,100.0,0.2526315789473684,1.7833333333333334,0.1,22.126682876549765,41.77800691280851,-8.318401789651485,95.57261265716707
100.0,100.0,0.2526315789473684,2.0,0.0,14.177765471883639,55.52589921314248,-3.5068988976721553,85.82223452811635
100.0,100.0,0.2526315789473684,2.0,0.02,15.94642256883239,54.086369460336435,-4.3256925163989,90.97112873250205
100.0,100.0,0.2526315789473684,2.0,0.04,17.813444332882938,52.027900353317165,-5.19888312609275,95.64552360995177
100.0,100.0,0.2526315789473684,2.0,0.06,19.768597116624676,49.42435477746073,-6.114742717122631,99.7734840217143
100.0,100.0,0.2526315789473684,2.0,0.08,21.800361703941128,46.36624827216662,-7.060343572611991,103.29872362240512
100.0,100.0,0.2526315789473684,2.0,0.1,23.89626348542577,42.95553610430684,-8.02209005667982,106.18217658078781
100.0,100.0,0.28157894736842104,0.05,0.0,2.5114441042283175,8.916201134615127,-25.10614530010049,2.437213897394292
100.0,100.0,0.28157894736842104,0.05,0.02,2.5604805033613687,8.910620229524117,-26.076997784364803,2.466417845183028
100.0,100.0,0.28157894736842104,0.05,0.04,2.6101004648186574,8.902796811891172,-27.06485659830228,2.4955688112872103
100.0,100.0,0.28157894736842104,0.05,0.06,2.6603028499470085,8.89273679528538,-28.069665338701178,2.5246588985769525
100.0,100.0,0.28157894736842104,0.05,0.08,2.711086362459554,8.880447778780635,-29.09135976397441,2.553680241800983
100.0,100.0,0.28157894736842104,0.05,0.1,2.76244954913264,8.865939037389568,-30.129867842850157,2.582625013521344
100.0,100.0,0.28157894736842104,0.26666666666666666,0.0,5.795783448610067,20.54691571202999,-10.847960433489519,12.56056220685199
100.0,100.0,0.28157894736842104,0.26666666666666666,0.02,6.050206940729076,20.478417193813108,-11.777892344211166,12.881285659350455
100.0,100.0,0.28157894736842104,0.26666666666666666,0.04,6.311013154990924,20.38270714161044,-12.741077501707133,13.19875140987923
100.0,100.0,0.28157894736842104,0.26666666666666666,0.06,6.5781319883731655,20.260169482462388,-13.736874640620538,13.512466210722652
100.0,100.0,0.28157894736842104,0.26666666666666666,0.08,6.851483578468454,20.111293994496883,-14.764553670910905,13.821947695615842
100.0,100.0,0.28157894736842104,0.26666666666666666,0.1,7.130978540352714,19.93667304577991,-15.823298753614445,14.126726291676453
100.0,100.0,0.28157894736842104,0.48333333333333334,0.0,7.797234673695087,27.602795348106074,-8.040378681254127,22.28233495385702
100.0,100.0,0.28157894736842104,0.48333333333333334,0.02,8.250162849274595,27.436232969570526,-8.943931021530862,23.0083597038349
100.0,100.0,0.28157894736842104,0.48333333333333334,0.04,8.71747705759799,27.204259644873837,-9.887372779725933,23.720586154095134
100.0,100.0,0.28157894736842104,0.48333333333333334,0.06,9.19888045717012,26.908553559871812,-10.869222362857151,24.416939701386905
100.0,100.0,0.28157894736842104,0.48333333333333334,0.08,9.694035540292134,26.5512399989954,-11.887799100297725,25.095430750277256
100.0,100.0,0.28157894736842104,0.48333333333333334,0.1,10.202565975263461,26.13486591047116,-12.941236326815261,25.754168749513926
100.0,100.0,0.28157894736842104,0.7000000000000001,0.0,9.376826428047778,33.14714516594066,-6.6668130314955825,31.71811075018328
100.0,100.0,0.28157894736842104,0.7000000000000001,0.02,10.023129685014098,32.857855557592174,-7.5488300696069,32.907042918980814
100.0,100.0,0.28157894736842104,0.7000000000000001,0.04,10.692884049931997,32.45626917211231,-8.474279749322491,34.0623692507746
100.0,100.0,0.28157894736842104,0.7000000000000001,0.06,11.385367160375395,31.946572582345844,-9.440696899611192,35.17911149741554
100.0,100.0,0.28157894736842104,0.7000000000000001,0.08,12.099760035698438,31.33402896981378,-10.445298558898875,36.25259430204157
100.0,100.0,0.28157894736842104,0.7000000000000001,0.1,12.835153611206785,30.624887669455813,-11.485015734399319,37.27849197458771
100.0,100.0,0.28157894736842104,0.9166666666666667,0.0,10.722656154790634,37.85038037993443,-5.813383780841603,40.91878259572096
100.0,100.0,0.28157894736842104,0.9166666666666667,0.02,11.55798557526299,37.418381939116074,-6.67658257640841,42.60431978590608
100.0,100.0,0.28157894736842104,0.9166666666666667,0.04,12.42640286166747,36.82064017733412,-7.5850878224543115,44.2259654825138
100.0,100.0,0.28157894736842104,0.9166666666666667,0.06,13.326536208665011,36.065274542449444,-8.535357097999485,45.774438645414136
100.0,100.0,0.28157894736842104,0.9166666666666667,0.08,14.256835581551087,35.16241749686815,-9.523413388084336,47.24121691119289
100.0,100.0,0.28157894736842104,0.9166666666666667,0.1,15.215589007512193,34.12398841905503,-10.544905011566719,48.618645577446394
100.0,100.0,0.28157894736842104,1.1333333333333335,0.0,11.914216071311714,41.99627572974071,-5.217029608841628,49.91527755959004
100.0,100.0,0.28157894736842104,1.1333333333333335,0.02,12.934702307984779,41.404467462433296,-6.06322489531443,52.11708495726755
100.0,100.0,0.28157894736842104,1.1333333333333335,0.04,13.998195893203167,40.58826485457923,-6.9555321462210395,54.21339964380743
100.0,100.0,0.28157894736842104,1.1333333333333335,0.06,15.10243483539059,39.561306522767204,-7.889267978530361,56.18924753446039
100.0,100.0,0.28157894736842104,1.1333333333333335,0.08,16.2448728230263,38.34048689460805,-8.859206165640966,58.03120854631072
100.0,100.0,0.28157894736842104,1.1333333333333335,0.1,17.422712437999806,36.94549413051777,-9.859675560283346,59.727622946824425
100.0,100.0,0.28157894736842104,1.35,0.0,12.994024567100354,45.73684995722535,-4.769827432186268,58.72903341720726
100.0,100.0,0.28157894736842104,1.35,0.02,14.196134269988917,44.97015083320776,-5.600349537542516,61.457400418775826
100.0,100.0,0.28157894736842104,1.35,0.04,15.451260005927416,43.916182152889846,-6.477041905611756,64.02676002626478
100.0,100.0,0.28157894736842104,1.35,0.06,16.75599739670782,42.595816811978345,-7.39403699809437,66.41512195533205
100.0,100.0,0.28157894736842104,1.35,0.08,18.106529559715035,41.034718914231256,-8.344829396221055,68.6032900773036
100.0,100.0,0.28157894736842104,1.35,0.1,19.498686543249015,39.262514922357745,-9.322421553010674,70.57520285127201
100.0,100.0,0.28157894736842104,1.5666666666666667,0.0,13.987993984203612,49.164891597195975,-4.4182335393896714,67.37607137904051
100.0,100.0,0.28157894736842104,1.5666666666666667,0.02,15.368447585527207,48.209746687355675,-5.234116483486209,70.63454807832379
100.0,100.0,0.28157894736842104,1.5666666666666667,0.04,16.811875939058048,46.90099260228193,-6.095676059140033,73.66816072275986
100.0,100.0,0.28157894736842104,1.5666666666666667,0.06,18.313472430287014,45.26855582574414,-6.995832448374171,76.44668922170082
100.0,100.0,0.28157894736842104,1.5666666666666667,0.08,19.867870912379665,43.34895836437249,-7.9267895374327,78.94449886373924
100.0,100.0,0.28157894736842104,1.5666666666666667,0.1,21.469242773110416,41.18396098179004,-8.880238105580815,81.1410484121933
100.0,100.0,0.28157894736842104,1.7833333333333334,0.0,14.913305426374201,52.3420184851482,-4.132264617248541,75.86896932814966
100.0,100.0,0.28157894736842104,1.7833333333333334,0.02,16.46902470739549,51.18608334981607,-4.9343452168426225,79.6560284296304
100.0,100.0,0.28157894736842104,1.7833333333333334,0.04,18.09752278318421,49.60735083598973,-5.78118602735287,83.1397233428078
100.0,100.0,0.28157894736842104,1.7833333333333334,0.06,19.792326164399896,47.646705107700285,-6.664478395186188,86.28053227525768
100.0,100.0,0.28157894736842104,1.7833333333333334,0.08,21.546239848163758,45.35366775924389,-7.57513812148532,89.0459662897041
100.0,100.0,0.28157894736842104,1.7833333333333334,0.1,23.351495467015468,42.78432235509512,-8.503575292934386,91.41127046090212
100.0,100.0,0.28157894736842104,2.0,0.0,15.78204718125231,55.311650649617725,-3.8936490917822995,84.21795281874769
100.0,100.0,0.28157894736842104,2.0,0.02,17.510119334951376,53.94357457967556,-4.682624886945016,88.52811500862761
100.0,100.0,0.28157894736842104,2.0,0.04,19.320538394366892,52.081179150627605,-5.515112239445183,92.44356693551069
100.0,100.0,0.28157894736842104,2.0,0.06,21.204896798074785,49.77827920349657,-6.3815662591628595,95.91457980599594
100.0,100.0,0.28157894736842104,2.0,0.08,23.15389290593241,47.099569160779716,-7.2716283359401315,98.90166398726268
100.0,100.0,0.28157894736842104,2.0,0.1,25.157545619204086,44.11760966147126,-8.174471283794084,101.37647523144187
100.0,100.0,0.31052631578947365,0.05,0.0,2.769531064734963,8.915246043900867,-27.684185083692164,2.430761723381626
100.0,100.0,0.31052631578947365,0.05,0.02,2.818408952361189,8.909865482175164,-28.650284933588836,2.4570197749806915
100.0,100.0,0.31052631578947365,0.05,0.04,2.8678115455178244,8.902641464564315,-29.63162958365166,2.483231294742563
100.0,100.0,0.31052631578947365,0.05,0.06,2.917737854732678,8.893578480886939,-30.628170081556718,2.5093904025108906
100.0,100.0,0.31052631578947365,0.05,0.08,2.968186773145959,8.882682160463798,-31.63985164064687,2.535491240293635
100.0,100.0,0.31052631578947365,0.05,0.1,3.019157076990041,8.869959266290612,-32.666613673438476,2.5615279758996032
100.0,100.0,0.31052631578947365,0.26666666666666666,0.0,6.390395480599437,20.535180002873876,-11.956338356936435,12.481280602586743
100.0,100.0,0.31052631578947365,0.26666666666666666,0.02,6.642873837557545,20.469167889379868,-12.875362142318268,12.766112931777041
100.0,100.0,0.31052631578947365,0.26666666666666666,0.04,6.901021078274454,20.38081034180605,-13.8236747829336,13.048107533161023
100.0,100.0,0.31052631578947365,0.26666666666666666,0.06,7.164776783850165,20.270398768514813,-14.800725271737013,13.32689913130015
100.0,100.0,0.31052631578947365,0.26666666666666666,0.08,7.43407330339965,20.138296122823885,-15.805896940303949,13.602130001234357
100.0,100.0,0.31052631578947365,0.26666666666666666,0.1,7.708835916818359,19.984934915250324,-16.83850957123922,13.873451137345747
100.0,100.0,0.31052631578947365,0.48333333333333334,0.0,8.595856130486794,27.574226482772417,-8.857782372868817,22.089334768465694
100.0,100.0,0.31052631578947365,0.48333333333333334,0.02,9.044055429609273,27.41377680988768,-9.746739735687022,22.72873241286974
100.0,100.0,0.31052631578947365,0.48333333333333334,0.04,9.504925701623598,27.19967127796475,-10.670387116133428,23.35617291205611
100.0,100.0,0.31052631578947365,0.48333333333333334,0.06,9.978212430234912,26.93318329185704,-11.627459523916691,23.970127997359672
100.0,100.0,0.31052631578947365,0.48333333333333334,0.08,10.463631107804915,26.615888372859427,-12.616545809008722,24.569128275961486
100.0,100.0,0.31052631578947365,0.48333333333333334,0.1,10.960868499408939,26.249648645992778,-13.636097630615724,25.151771790601252
100.0,100.0,0.31052631578947365,0.7000000000000001,0.0,10.335641610223924,33.09747031534785,-7.341168227840311,31.382525436421627
100.0,100.0,0.31052631578947365,0.7000000000000001,0.02,10.973733294709398,32.818913237488395,-8.205729403320362,32.422123719921224
100.0,100.0,0.31052631578947365,0.7000000000000001,0.04,11.632333191583228,32.44834133537428,-9.107629796777127,33.432722839186425
100.0,100.0,0.31052631578947365,0.7000000000000001,0.06,12.310824514253746,31.988930438435368,-10.044775497570276,34.410674845877494
100.0,100.0,0.31052631578947365,0.7000000000000001,0.08,13.008519561447905,31.444583660185835,-11.014840933678894,35.352541197619125
100.0,100.0,0.31052631578947365,0.7000000000000001,0.1,13.724664194604436,30.819876195449623,-12.015290606337862,36.25512120406168
100.0,100.0,0.31052631578947365,0.9166666666666667,0.0,11.817267363868382,37.77611723877991,-6.398442824176118,40.417085791560325
100.0,100.0,0.31052631578947365,0.9166666666666667,0.02,12.640336850802598,37.36031869172942,-7.24178944064473,41.88129636129987
100.0,100.0,0.31052631578947365,0.9166666666666667,0.04,13.492152912289946,36.80886291315511,-8.123654547289789,43.29057601511792
100.0,100.0,0.31052631578947365,0.9166666666666667,0.06,14.371548471714519,36.127907283860985,-9.041042820252846,44.63816020352092
100.0,100.0,0.31052631578947365,0.9166666666666667,0.08,15.277226279748263,35.324968608112854,-9.990644528098336,45.91780798494284
100.0,100.0,0.31052631578947365,0.9166666666666667,0.1,16.207770062846954,34.408785046034225,-10.968876474988502,47.12386809837654
100.0,100.0,0.31052631578947365,1.1333333333333335,0.0,13.12844702501966,41.89442613524814,-5.739406676423312,49.22721335248887
100.0,100.0,0.31052631578947365,1.1333333333333335,0.02,14.132141378671378,41.325047429669574,-6.563664349256091,51.128111587164724
100.0,100.0,0.31052631578947365,1.1333333333333335,0.04,15.172968638177814,40.57221454652178,-7.426689422784517,52.93861314700092
100.0,100.0,0.31052631578947365,1.1333333333333335,0.06,16.24901066155371,39.64626722899798,-8.324538080125715,54.64786403493834
100.0,100.0,0.31052631578947365,1.1333333333333335,0.08,17.358142706790176,38.55974314976151,-9.252877027852291,56.246080948216836
100.0,100.0,0.31052631578947365,1.1333333333333335,0.1,18.498056131419894,37.327095568287945,-10.207050288370183,57.7246759384852
100.0,100.0,0.31052631578947365,1.35,0.0,14.31610433137864,45.60475381766158,-5.244991179809031,57.83662957631942
100.0,100.0,0.31052631578947365,1.35,0.02,15.496464209029703,44.86741933270063,-6.051718409982608,60.178132064702844
100.0,100.0,0.31052631578947365,1.35,0.04,16.722323671458994,43.89549659909299,-6.896818799841165,62.38379901131788
100.0,100.0,0.31052631578947365,1.35,0.06,17.99080451072375,42.704805051396626,-7.775370202481996,64.43778139652909
100.0,100.0,0.31052631578947365,1.35,0.08,19.298730375798968,41.31439730302467,-8.681997010340327,66.32615215217542
100.0,100.0,0.31052631578947365,1.35,0.1,20.64266734256396,39.74605238522315,-9.610969411753299,68.03711098687572
100.0,100.0,0.31052631578947365,1.5666666666666667,0.0,15.408841224636738,49.000143256961124,-4.856117220874646,66.26307437403455
100.0,100.0,0.31052631578947365,1.5666666666666667,0.02,16.76220460801938,48.08196244603127,-5.646525484876176,69.04329662461907
100.0,100.0,0.31052631578947365,1.5666666666666667,0.04,18.16929552326163,46.87535655726924,-6.474443572443662,71.63197609095887
100.0,100.0,0.31052631578947365,1.5666666666666667,0.06,19.62606165599602,45.40299977439493,-7.333953711311027,74.00746152534495
100.0,100.0,0.31052631578947365,1.5666666666666667,0.08,21.128048571651753,43.69201510864579,-8.218634224432986,76.15125055490141
100.0,100.0,0.31052631578947365,1.5666666666666667,0.1,22.670465890858807,41.77314435830893,-9.121697680625878,78.04829391383454
100.0,100.0,0.31052631578947365,1.7833333333333334,0.0,16.425625339822894,52.14241339503786,-4.539698559233497,74.52048407199126
100.0,100.0,0.31052631578947365,1.7833333333333334,0.02,17.94856611726096,51.03167506277161,-5.314768294799436,77.73322180774915
100.0,100.0,0.31052631578947365,1.7833333333333334,0.04,19.533235218764496,49.57648667093673,-6.126130086840601,80.68825275857768
100.0,100.0,0.31052631578947365,1.7833333333333334,0.06,21.17418951265281,47.807815116608914,-6.966862775096857,83.35743780894934
100.0,100.0,0.31052631578947365,1.7833333333333334,0.08,22.86547047429309,45.762450632046054,-7.829506188143492,85.71745963403039
100.0,100.0,0.31052631578947365,1.7833333333333334,0.1,24.60070506408399,43.48173628285888,-8.706244315155141,87.75024009337176
100.0,100.0,0.31052631578947365,2.0,0.0,17.37980419744263,55.07514882251886,-4.275570763853437,82.62019580255736
100.0,100.0,0.31052631578947365,2.0,0.02,19.069090053438963,53.76111098245596,-5.036119177332093,86.25592457993281
100.0,100.0,0.31052631578947365,2.0,0.04,20.82781023590246,52.04484036944996,-5.831467533596214,89.55721998260373
100.0,100.0,0.31052631578947365,2.0,0.06,22.648913243110812,49.967085340458716,-6.653690987383853,92.48890856687126
100.0,100.0,0.31052631578947365,2.0,0.08,24.524713085297144,47.57592531519713,-7.494307229884123,95.02282569458235
100.0,100.0,0.31052631578947365,2.0,0.1,26.44703524889406,44.92492499942624,-8.344510417393863,97.13835111192601
100.0,100.0,0.33947368421052626,0.05,0.0,3.0275890278590936,8.91419768434075,-30.261355296840964,2.4243102743035227
100.0,100.0,0.33947368421052626,0.05,0.02,3.0763134520386757,8.908968602488267,-31.222854182884923,2.4481256071474045
100.0,100.0,0.33947368421052626,0.05,0.04,3.125513775672438,8.902197501945029,-32.198137411202325,2.471899469565124
100.0,100.0,0.33947368421052626,0.05,0.06,3.1751891243903856,8.893887903809432,-33.18716177807758,2.4956273678844583
100.0,100.0,0.33947368421052626,0.05,0.08,3.2253385341054894,8.8840441267845,-34.18987962323119,2.519304824466859
100.0,100.0,0.33947368421052626,0.05,0.1,3.275960951357696,8.872671283437198,-35.20623885384255,2.542927380034453
100.0,100.0,0.33947368421052626,0.26666666666666666,0.0,6.984651293006138,20.522304520210852,-13.062716857436843,12.402046494265848
100.0,100.0,0.33947368421052626,0.26666666666666666,0.02,7.235247298304678,20.45818119009969,-13.971188465648593,12.657159354073777
100.0,100.0,0.33947368421052626,0.26666666666666666,0.04,7.490920943742417,20.37539032326523,-14.905668616398474,12.909763855993729
100.0,100.0,0.33947368421052626,0.26666666666666666,0.06,7.751619279413603,20.27416034329728,-15.86567590202613,13.15958256999882
100.0,100.0,0.33947368421052626,0.26666666666666666,0.08,8.017283860036457,20.154769702262723,-16.85067916423217,13.406343514679193
100.0,100.0,0.33947368421052626,0.26666666666666666,0.1,8.28785086141751,20.01754560457927,-17.860099004483388,13.649780902428613
100.0,100.0,0.33947368421052626,0.48333333333333334,0.0,9.393610633923217,27.54289826296627,-9.67250601430848,21.896544096801893
100.0,100.0,0.33947368421052626,0.48333333333333334,0.02,9.837235726676795,27.387113182913957,-10.547355157653788,22.464311007604724
100.0,100.0,0.33947368421052626,0.48333333333333334,0.04,10.292112972297275,27.186562141874916,-11.452600882161944,23.02156385128147
100.0,100.0,0.33947368421052626,0.48333333333333334,0.06,10.758020485565673,26.942242825636487,-12.38714513078325,23.56714883480864
100.0,100.0,0.33947368421052626,0.48333333333333334,0.08,11.234713719957007,26.655363953585468,-13.349780000622198,24.099954553991708
100.0,100.0,0.33947368421052626,0.48333333333333334,0.1,11.7219263703279,26.32733531878022,-14.339194139811,24.618917428525343
100.0,100.0,0.33947368421052626,0.7000000000000001,0.0,11.292949721770995,33.04302408184721,-8.012312230372723,31.04746759738015
100.0,100.0,0.33947368421052626,0.7000000000000001,0.02,11.923101947230201,32.77269311042707,-8.860012294420233,31.963758512268
100.0,100.0,0.33947368421052626,0.7000000000000001,0.04,12.571330761917359,32.42569451218408,-9.740030484667209,32.854658742473994
100.0,100.0,0.33947368421052626,0.7000000000000001,0.06,13.237100742112155,32.00451526285066,-10.65055885726412,33.71743077098198
100.0,100.0,0.33947368421052626,0.7000000000000001,0.08,13.919823186716357,31.512149785236655,-11.589616848075092,34.54948751448062
100.0,100.0,0.33947368421052626,0.7000000000000001,0.1,14.61885930859745,30.952064503408952,-12.555066737018283,35.34841030465753
100.0,100.0,0.33947368421052626,0.9166666666666667,0.0,12.909626073683675,37.69476057429585,-6.97984322595813,39.91642138289498
100.0,100.0,0.33947368421052626,0.9166666666666667,0.02,13.720847166883821,37.2914318598386,-7.804028389018045,41.19814042303024
100.0,100.0,0.33947368421052626,0.9166666666666667,0.04,14.557232176044963,36.77522464189127,-8.661150794605257,42.43194324904682
100.0,100.0,0.33947368421052626,0.9166666666666667,0.06,15.41777173800304,36.15095835651093,-9.54863628804466,43.61278478102056
100.0,100.0,0.33947368421052626,0.9166666666666667,0.08,16.301359267629692,35.42439980644762,-10.463678595686277,44.73599528447968
100.0,100.0,0.33947368421052626,0.9166666666666667,0.1,17.206798889551877,34.60217450076579,-11.403268388017397,45.79732192614036
100.0,100.0,0.33947368421052626,1.1333333333333335,0.0,14.33958949752676,41.78290230575562,-6.257733433563244,48.54089928473485
100.0,100.0,0.33947368421052626,1.1333333333333335,0.02,15.327062854751247,41.23086052339931,-7.060832634618271,50.19404616881768
100.0,100.0,0.33947368421052626,1.1333333333333335,0.04,16.34682728676576,40.52637827479634,-7.896673896115598,51.76860696509347
100.0,100.0,0.33947368421052626,1.1333333333333335,0.06,17.397229431790983,39.677544553956515,-8.761882413225187,53.256538109595915
100.0,100.0,0.33947368421052626,1.1333333333333335,0.08,18.476462574550276,38.69397809394155,-9.652798770187486,54.65056195070773
100.0,100.0,0.33947368421052626,1.1333333333333335,0.1,19.58258276718079,37.58664604682118,-10.565526243131064,55.94424470232841
100.0,100.0,0.33947368421052626,1.35,0.0,15.634179394543274,45.460180866419314,-5.715753734666754,56.9469289086833
100.0,100.0,0.33947368421052626,1.35,0.02,16.793538239426688,44.74563548722545,-6.499548419607926,58.97037504379275
100.0,100.0,0.33947368421052626,1.35,0.04,17.992209339787763,43.83643166436848,-7.31533452916122,60.87610336236446
100.0,100.0,0.33947368421052626,1.35,0.06,19.227719500872695,42.744939092425355,-8.158916867904638,62.652446569019524
100.0,100.0,0.33947368421052626,1.35,0.08,20.49737566597623,41.4857746202353,-9.025772686807146,64.28910938575297
100.0,100.0,0.33947368421052626,1.35,0.1,21.798293677938396,40.075476787728,-9.91112181746308,65.77729577763434
100.0,100.0,0.33947368421052626,1.5666666666666667,0.0,16.824695076475827,48.81992178949802,-5.289280440239566,65.1539888567606
100.0,100.0,0.33947368421052626,1.5666666666666667,0.02,18.15191252842488,47.93054046128174,-6.055155699614277,67.54160088829316
100.0,100.0,0.33947368421052626,1.5666666666666667,0.04,19.525255296502472,46.802166806906726,-6.851872531568804,69.76370754924196
100.0,100.0,0.33947368421052626,1.5666666666666667,0.06,20.94125144537793,45.45252155730511,-7.674406188232963,71.80448144511017
100.0,100.0,0.33947368421052626,1.5666666666666667,0.08,22.396134566907456,43.90241291245205,-8.517372770552738,73.6503384829794
100.0,100.0,0.33947368421052626,1.5666666666666667,0.1,23.885890612702916,42.17520342133373,-9.375126624170669,75.29012533983104
100.0,100.0,0.33947368421052626,1.7833333333333334,0.0,17.931896856505844,51.924167722989274,-4.942118275650969,73.17739196961563
100.0,100.0,0.33947368421052626,1.7833333333333334,0.02,19.42321576998262,50.84877753871334,-5.691195220724954,75.91936096459665
100.0,100.0,0.33947368421052626,1.7833333333333334,0.04,20.96719026245394,49.48838372322227,-6.469667158419024,78.43927812768354
100.0,100.0,0.33947368421052626,1.7833333333333334,0.06,22.559169665224665,47.86717585418563,-7.271678577712835,80.7167254489076
100.0,100.0,0.33947368421052626,1.7833333333333334,0.08,24.19412872830717,46.01337839478249,-8.090995845816906,82.73471310477369
100.0,100.0,0.33947368421052626,1.7833333333333334,0.1,25.86673888932026,43.95843462670693,-8.921136052444457,84.47993416098063
100.0,100.0,0.33947368421052626,2.0,0.0,18.970396521826977,54.816686594094634,-4.652205638577766,81.02960347817302
100.0,100.0,0.33947368421052626,2.0,0.02,20.622281363623117,53.545068558365394,-5.385418807339271,84.11333836358936
100.0,100.0,0.33947368421052626,2.0,0.04,22.333013113439968,51.94112504495368,-6.146354918724655,86.90968242310699
100.0,100.0,0.33947368421052626,2.0,0.06,24.09658280786529,50.036670178755706,-6.928332641090416,89.39331494293748
100.0,100.0,0.33947368421052626,2.0,0.08,25.906524136041867,47.8685888132013,-7.724287084468024,91.54388834684917
100.0,100.0,0.33947368421052626,2.0,0.1,27.75601638526465,45.47765089227352,-8.526933975732275,93.34635102644442
100.0,100.0,0.36842105263157887,0.05,0.0,3.2856152941826053,8.91305608886285,-32.83757506423155,2.4178596176454348
100.0,100.0,0.36842105263157887,0.05,0.02,3.3341901179082996,8.907944371422033,-33.79458914752983,2.4396168162532277
100.0,100.0,0.36842105263157887,0.05,0.04,3.3831997175622135,8.901523876667481,-34.764157266373026,2.4613366246292068
100.0,100.0,0.36842105263157887,0.05,0.06,3.4326433102257,8.893797439173518,-35.74624078421197,2.4830155332404047
100.0,100.0,0.36842105263157887,0.05,0.08,3.4825200429066854,8.884768468263918,-36.74079758590759,2.504650044531908
100.0,100.0,0.36842105263157887,0.05,0.1,3.532828992794613,8.874440945504723,-37.747782095538014,2.526236674470833
100.0,100.0,0.36842105263157887,0.26666666666666666,0.0,7.578517923086643,20.508291416718595,-14.166911833917451,12.32286427692178
100.0,100.0,0.36842105263157887,0.26666666666666666,0.02,7.827279876921587,20.44564030799864,-15.065106262196625,12.552975395967541
100.0,100.0,0.36842105263157887,0.26666666666666666,0.04,8.080621984580183,20.36716875603227,-15.986552307673847,12.78084348171212
100.0,100.0,0.36842105263157887,0.26666666666666666,0.06,8.338497227098344,20.273060529352385,-16.930823814325144,13.00625333904741
100.0,100.0,0.36842105263157887,0.26666666666666666,0.08,8.600854321365837,20.1635353888182,-17.89745614836598,13.228993831704333
100.0,100.0,0.36842105263157887,0.26666666666666666,0.1,8.867637806248496,20.038848232559314,-18.88594731416749,13.448858374293524
100.0,100.0,0.36842105263157887,0.48333333333333334,0.0,10.190418443102416,27.508820163888675,-10.484305325620001,21.703982209583582
100.0,100.0,0.36842105263157887,0.48333333333333334,0.02,10.62958892989274,27.356691925180055,-11.34542541627223,22.211583336762658
100.0,100.0,0.36842105263157887,0.48333333333333334,0.04,11.078819420804365,27.166682443782623,-12.233342383788905,22.70983202353809
100.0,100.0,0.36842105263157887,0.48333333333333334,0.06,11.537913927436094,26.93959384651542,-13.14709058538193,23.19783925112874
100.0,100.0,0.36842105263157887,0.48333333333333334,0.08,12.006658989817396,26.67637982747802,-14.085620209038376,23.674747493528102
100.0,100.0,0.36842105263157887,0.48333333333333334,0.1,12.484824342309878,26.378138976601246,-15.047801985157104,24.13973428715179
100.0,100.0,0.36842105263157887,0.7000000000000001,0.0,12.24861298326907,32.983830268318975,-8.679955333768149,30.712985455855826
100.0,100.0,0.36842105263157887,0.7000000000000001,0.02,12.87103720674407,32.7199839412288,-9.511261200681908,31.52586888097003
100.0,100.0,0.36842105263157887,0.7000000000000001,0.04,13.509497795795923,32.39136047474915,-10.370685898417157,32.31626419385025
100.0,100.0,0.36842105263157887,0.7000000000000001,0.06,14.163523861420423,31.99995806625243,-11.2566481333878,33.082076265065155
